0	-122.36531222	 37.72557844	0	0	1	-25.00000000	800 - Normal	2.40518476701e+003	
5	-122.48581042	 37.70886297	0	0	6	0.00000000	800 - Normal	3.78454239984e+003	
13	-122.39442427	 37.79630998	0	0	13	0.00000000	800 - Normal	2.83061301311e+003	
24	-122.47982078	 37.80353306	0	0	22	0.00000000	800 - Normal	1.10168158475e+002	
35	-122.51737060	 37.78029810	0	0	33	0.00000000	800 - Normal	6.13282607566e+002	
44	-122.39749129	 37.77343488	0	0	42	0.00000000	800 - Normal	1.22658985768e+003	
55	-122.38853390	 37.74844320	0	0	53	0.00000000	800 - Normal	1.51215577935e+003	
61	-122.40041161	 37.77437867	0	0	58	0.00000000	800 - Normal	3.69016375452e+002	
71	-122.46386339	 37.80468015	0	0	67	0.00000000	800 - Normal	6.01442788908e+002	
77	-122.39161046	 37.77456783	0	0	73	0.00000000	800 - Normal	1.65624512554e+003	
95	-122.49948380	 37.73402247	0	0	91	50.00000000	800 - Normal	4.24972718211e+003	
101	-122.39991552	 37.80086907	0	0	97	0.00000000	800 - Normal	1.06141548296e+003	
116	-122.38784193	 37.78576365	0	0	112	0.00000000	800 - Normal	2.13090757756e+003	
124	-122.46073767	 37.80491354	0	0	119	0.00000000	800 - Normal	2.24252716762e+003	
137	-122.36148668	 37.72764977	0	0	131	0.00000000	800 - Normal	9.89571558995e+002	
153	-122.39031407	 37.79122865	0	0	147	0.00000000	800 - Normal	1.24303657542e+002	
172	-122.36365222	 37.72348869	0	0	166	0.00000000	800 - Normal	7.40049168576e+002	
185	-122.35921680	 37.71918032	0	0	179	0.00000000	800 - Normal	1.14254963369e+003	
211	-122.40792206	 37.78433309	0	0	204	25.00000000	800 - Normal	4.35174361783e+002	
220	-122.45403378	 37.79878968	0	0	213	25.00000000	800 - Normal	1.33509803068e+003	
227	-122.36176280	 37.81424022	0	0	219	25.00000000	800 - Normal	1.99610376698e+003	
235	-122.48327958	 37.79151761	0	0	227	25.00000000	800 - Normal	1.79874496877e+002	
245	-122.40524603	 37.74871283	0	0	236	25.00000000	800 - Normal	1.35622373608e+002	
260	-122.48551983	 37.72855450	0	0	251	50.00000000	800 - Normal	3.13663866527e+003	
268	-122.48318157	 37.72622956	0	0	266	50.00000000	800 - Normal	3.42074693502e+003	
271	-122.38998166	 37.76040832	0	0	269	50.00000000	800 - Normal	1.02569570632e+002	
280	-122.39787630	 37.70868106	0	0	277	50.00000000	800 - Normal	4.05613993071e+002	
290	-122.50276290	 37.76960541	0	0	287	50.00000000	800 - Normal	2.27759943222e+003	
294	-122.39472952	 37.75751500	0	0	291	50.00000000	800 - Normal	1.75010002494e+002	
305	-122.40869946	 37.76550693	0	0	302	75.00000000	800 - Normal	1.39346279004e+003	
316	-122.42647413	 37.76707053	0	0	313	75.00000000	800 - Normal	9.61686097277e+000	
326	-122.50450648	 37.76993681	0	0	323	75.00000000	800 - Normal	1.60001687648e+003	
337	-122.39838614	 37.80016259	0	0	4765	0.00000000	800 - Normal	3.60130717136e+003	
357	-122.50511060	 37.72233257	0	0	350	100.00000000	800 - Normal	7.22275010793e+002	
365	-122.43121756	 37.78179567	0	0	357	100.00000000	800 - Normal	5.24215994323e+002	
372	-122.41424082	 37.79831886	0	0	3095	310.00000000	820 - Intermediate Normal	1.60113036676e+003	
376	-122.42811489	 37.80680783	0	0	367	100.00000000	800 - Normal	6.20659106882e+002	
394	-122.47242452	 37.73611575	0	0	385	200.00000000	800 - Normal	1.01438722024e+003	
403	-122.47909031	 37.78565646	0	0	394	125.00000000	800 - Normal	3.09026992373e+003	
417	-122.49105356	 37.76934144	0	0	408	125.00000000	800 - Normal	3.61322221001e+003	
427	-122.39460608	 37.75299603	0	0	418	150.00000000	800 - Normal	2.38908437382e+001	
435	-122.47573867	 37.71170563	0	0	426	150.00000000	800 - Normal	7.64424872336e+002	
445	-122.47796495	 37.78188225	0	0	436	150.00000000	800 - Normal	6.29399362110e+002	
455	-122.42947824	 37.75999316	0	0	444	175.00000000	800 - Normal	3.84813560833e+002	
465	-122.46693373	 37.78257941	0	0	453	175.00000000	800 - Normal	5.72608828781e+002	
478	-122.44867218	 37.75048649	0	0	811	825.00000000	800 - Normal	1.20932527894e+003	
492	-122.47019689	 37.76670449	0	0	479	200.00000000	800 - Normal	1.32411589771e+003	
504	-122.45258816	 37.75515834	0	0	812	825.00000000	800 - Normal	7.93701600691e+002	
515	-122.49682911	 37.77659195	0	0	501	200.00000000	800 - Normal	2.02236248984e+001	
526	-122.49606220	 37.70523947	0	0	512	225.00000000	800 - Normal	2.38702851959e+003	
530	-122.39986231	 37.75354406	0	0	516	225.00000000	800 - Normal	1.29891316594e+003	
539	-122.44857018	 37.75104284	0	0	813	825.00000000	800 - Normal	1.74977108611e+003	
549	-122.47900985	 37.73836351	0	0	540	225.00000000	800 - Normal	2.05228137906e+002	
569	-122.50876175	 37.78223164	0	0	3097	310.00000000	820 - Intermediate Normal	9.99367161894e+002	
574	-122.49126030	 37.77727540	0	0	564	250.00000000	800 - Normal	2.27412077481e+003	
578	-122.40554533	 37.80287634	0	0	568	250.00000000	800 - Normal	1.30876141132e+003	
585	-122.44806680	 37.71820951	0	0	575	250.00000000	800 - Normal	1.04383877056e+003	
597	-122.47637003	 37.76776201	0	0	586	275.00000000	800 - Normal	2.80831439955e+003	
603	-122.43596765	 37.71918467	0	0	592	275.00000000	800 - Normal	2.84815745374e+003	
607	-122.41828294	 37.79937309	0	0	596	275.00000000	800 - Normal	2.99095282180e+003	
613	-122.47820951	 37.77075500	0	0	602	275.00000000	800 - Normal	2.22241283972e+002	
622	-122.47740220	 37.76889823	0	0	610	275.00000000	800 - Normal	5.63678124842e+002	
627	-122.47395388	 37.76885183	0	0	615	300.00000000	800 - Normal	2.31925518409e+003	
632	-122.42457566	 37.71159446	0	0	620	300.00000000	800 - Normal	9.71729070199e+002	
638	-122.43580180	 37.71836421	0	0	626	300.00000000	800 - Normal	8.15807305437e+002	
644	-122.39869348	 37.75593134	0	0	632	300.00000000	800 - Normal	7.95471738340e+002	
660	-122.36638313	 37.80998128	0	0	648	325.00000000	800 - Normal	6.64646658562e+002	
663	-122.45023073	 37.72617983	0	0	651	325.00000000	800 - Normal	1.95155657760e+003	
667	-122.46453066	 37.79208523	0	0	655	325.00000000	800 - Normal	4.43734956650e+003	
669	-122.40354871	 37.71872243	0	0	657	325.00000000	800 - Normal	1.00095064688e+003	
677	-122.43477370	 37.75520036	0	0	665	350.00000000	800 - Normal	2.50333424468e+003	
684	-122.41516959	 37.79337102	0	0	672	350.00000000	800 - Normal	4.50891896372e+002	
690	-122.43538730	 37.75442749	0	0	678	375.00000000	800 - Normal	1.21371482169e+003	
695	-122.46385035	 37.79336590	0	0	683	375.00000000	800 - Normal	1.14469406195e+003	
698	-122.42580833	 37.71670059	0	0	686	375.00000000	800 - Normal	7.03844047872e+002	
703	-122.41057119	 37.71843349	0	0	691	400.00000000	800 - Normal	8.74463164206e+002	
709	-122.46269076	 37.70719242	0	0	697	425.00000000	800 - Normal	1.91745588819e+003	
713	-122.44016005	 37.76498427	0	0	701	425.00000000	800 - Normal	1.33118035101e+003	
720	-122.46351840	 37.71741104	0	0	708	450.00000000	800 - Normal	2.77913497346e+003	
727	-122.46596027	 37.71762476	0	0	714	450.00000000	800 - Normal	1.54676973425e+002	
734	-122.46217510	 37.72972870	0	0	721	475.00000000	800 - Normal	4.08749070952e+002	
741	-122.46677862	 37.71719372	0	0	728	475.00000000	800 - Normal	4.70473582653e+002	
745	-122.44444049	 37.70059957	0	0	732	500.00000000	800 - Normal	1.35598067160e+003	
748	-122.46207532	 37.71800159	0	0	735	500.00000000	800 - Normal	7.69445810507e+002	
753	-122.43240550	 37.73913665	0	0	740	500.00000000	800 - Normal	1.39907246802e+003	
762	-122.44598622	 37.70158207	0	0	749	550.00000000	800 - Normal	1.82401049117e+003	
769	-122.44193724	 37.76722035	0	0	756	550.00000000	800 - Normal	2.94507894112e+002	
774	-122.45797408	 37.75340076	0	0	761	575.00000000	800 - Normal	1.15896224546e+002	
778	-122.43649897	 37.74118722	0	0	765	600.00000000	800 - Normal	3.13845291746e+003	
783	-122.44229016	 37.74561931	0	0	769	625.00000000	800 - Normal	1.72174002594e+003	
790	-122.46010370	 37.74284722	0	0	775	650.00000000	800 - Normal	1.63269800343e+003	
798	-122.46709649	 37.74871882	0	0	783	725.00000000	800 - Normal	1.85943897049e+003	
804	-122.43816752	 37.70361668	0	0	789	750.00000000	800 - Normal	2.17736381215e+003	
810	-122.45545098	 37.73634791	0	0	795	775.00000000	800 - Normal	1.81515921653e+003	
816	-122.45294537	 37.73782013	0	0	801	800.00000000	800 - Normal	3.61541126565e+003	
820	-122.45246582	 37.75475404	0	0	805	800.00000000	800 - Normal	1.36063813371e+003	
826	-122.44767186	 37.75087239	0	0	814	825.00000000	800 - Normal	2.67396788327e+002	
832	-122.45355224	 37.73882126	0	0	820	850.00000000	800 - Normal	2.66599447209e+003	
839	-122.45493567	 37.73845291	0	0	827	900.00000000	800 - Normal	1.24672508463e+003	
847	-122.48425277	 37.70224313	0	0	834	50.00000000	800 - Normal	3.24949247602e+003	
853	-122.40160576	 37.77101673	0	0	840	0.00000000	810 - Depression	1.94356274781e+003	
860	-122.40383962	 37.76947831	0	0	847	0.00000000	810 - Depression	1.07679339029e+003	
868	-122.44992800	 37.80249115	0	0	855	0.00000000	810 - Depression	1.37066248255e+003	
885	-122.39327569	 37.74977372	0	0	871	0.00000000	810 - Depression	1.55699286044e+002	
896	-122.36691467	 37.71744946	0	0	881	0.00000000	810 - Depression	1.94204709169e+002	
918	-122.39676946	 37.77828796	0	0	902	0.00000000	810 - Depression	3.79630246633e+002	
941	-122.40249406	 37.77591826	0	0	923	0.00000000	810 - Depression	2.53434401844e+002	
968	-122.40029393	 37.80048448	0	0	949	0.00000000	810 - Depression	4.92168833551e+001	
989	-122.48251687	 37.79404290	0	0	969	25.00000000	810 - Depression	1.39847955257e+003	
995	-122.38743611	 37.71942512	0	0	975	25.00000000	810 - Depression	2.18038224794e+002	
1010	-122.39364268	 37.75394105	0	0	990	50.00000000	810 - Depression	2.28663472922e+002	
1035	-122.41807271	 37.78525290	0	0	1014	100.00000000	810 - Depression	1.79344200858e+001	
1048	-122.42745801	 37.75090144	0	0	1027	150.00000000	810 - Depression	1.83518987619e+002	
1069	-122.47327133	 37.77019825	0	0	1048	225.00000000	810 - Depression	5.55150748178e+002	
1085	-122.46256923	 37.73010155	0	0	3978	435.00000000	820 - Intermediate Normal	2.54104137521e+003	
1094	-122.36336413	 37.72481240	0	0	1073	-30.00000000	820 - Intermediate Normal	2.39971299009e+003	
1100	-122.36485186	 37.72569742	0	0	1079	-10.00000000	820 - Intermediate Normal	2.42412514283e+003	
1107	-122.51485705	 37.77978666	0	0	1086	-5.00000000	820 - Intermediate Normal	3.59971892806e+002	
1113	-122.51625130	 37.77820194	0	0	1092	-5.00000000	820 - Intermediate Normal	1.89037645462e+002	
1124	-122.49409152	 37.71412938	0	0	1103	50.00000000	800 - Normal	3.81728734452e+003	
1131	-122.40487958	 37.74880647	0	0	1110	5.00000000	820 - Intermediate Normal	1.69699488091e+003	
1142	-122.47980365	 37.80332384	0	0	1120	5.00000000	820 - Intermediate Normal	1.31042835324e+002	
1150	-122.37100006	 37.81730885	0	0	1127	5.00000000	820 - Intermediate Normal	7.86052576071e+002	
1160	-122.38046416	 37.71038292	0	0	1137	5.00000000	820 - Intermediate Normal	1.72572176794e+003	
1166	-122.47005155	 37.80762933	0	0	1142	5.00000000	820 - Intermediate Normal	1.12310018883e+003	
1173	-122.37215143	 37.71960167	0	0	1149	5.00000000	820 - Intermediate Normal	2.03466247390e+003	
1180	-122.38758831	 37.74310152	0	0	1155	5.00000000	820 - Intermediate Normal	4.43496363790e+002	
1190	-122.37500666	 37.70865600	0	0	1165	5.00000000	820 - Intermediate Normal	1.24250360157e+003	
1203	-122.45061948	 37.80507226	0	0	1177	5.00000000	820 - Intermediate Normal	5.19806044046e+001	
1215	-122.50287113	 37.72639242	0	0	1188	50.00000000	800 - Normal	3.07075189524e+003	
1222	-122.38063375	 37.72285290	0	0	1194	5.00000000	820 - Intermediate Normal	1.01978191938e+002	
1231	-122.50439041	 37.72897005	0	0	1203	50.00000000	800 - Normal	2.84609080600e+003	
1238	-122.50617126	 37.72420178	0	0	1210	50.00000000	800 - Normal	1.91561134160e+003	
1249	-122.45527471	 37.73277998	0	0	3979	435.00000000	820 - Intermediate Normal	3.43511482311e+003	
1260	-122.47725340	 37.81081705	0	0	1230	5.00000000	820 - Intermediate Normal	7.94248174927e+001	
1265	-122.44271445	 37.73770056	0	0	3981	435.00000000	820 - Intermediate Normal	3.23307875568e+003	
1281	-122.44277811	 37.73865504	0	0	3982	435.00000000	820 - Intermediate Normal	2.47242802496e+003	
1288	-122.51354158	 37.78316346	0	0	1256	10.00000000	820 - Intermediate Normal	6.88210812623e+001	
1298	-122.39398455	 37.74303053	0	0	1265	10.00000000	820 - Intermediate Normal	3.05500891729e+003	
1302	-122.37566951	 37.70889291	0	0	1269	10.00000000	820 - Intermediate Normal	8.49290372626e+002	
1310	-122.39862292	 37.78290940	0	0	1276	10.00000000	820 - Intermediate Normal	1.02061762548e+003	
1319	-122.37589236	 37.73976821	0	0	1285	10.00000000	820 - Intermediate Normal	6.37013823858e+002	
1327	-122.37980044	 37.71232378	0	0	1292	10.00000000	820 - Intermediate Normal	2.11500310732e+002	
1341	-122.38407487	 37.72078786	0	0	1306	10.00000000	820 - Intermediate Normal	1.00941132666e+003	
